131: 1,7; 1,9; 1,10; 2,8; 2,10; 2,11; 3,8; 3,10; 3,11; 4,9; 4,11; 4,14; 5,12; 5,13; 5,14; 6,12; 6,13; 6,14; 7,12; 7,13; 8,9
132: 1,7; 1,9; 1,10; 2,8; 2,10; 2,11; 3,8; 3,10; 3,14; 4,9; 4,11; 4,12; 5,11; 5,12; 5,13; 6,12; 6,13; 6,14; 7,13; 7,14; 8,9
133: 1,7; 1,9; 1,10; 2,8; 2,10; 2,11; 3,8; 3,11; 3,14; 4,9; 4,10; 4,12; 5,11; 5,13; 5,14; 6,12; 6,13; 6,14; 7,12; 7,13; 8,9
134: 1,7; 1,9; 1,10; 2,8; 2,10; 2,11; 3,8; 3,13; 3,14; 4,9; 4,10; 4,11; 5,11; 5,12; 5,13; 6,12; 6,13; 6,14; 7,12; 7,14; 8,9
135: 1,7; 1,9; 1,10; 2,8; 2,10; 2,11; 3,8; 3,13; 3,14; 4,9; 4,10; 4,12; 5,11; 5,12; 5,14; 6,11; 6,13; 6,14; 7,12; 7,13; 8,9
136: 1,7; 1,9; 1,10; 2,8; 2,10; 2,11; 3,8; 3,12; 3,13; 4,9; 4,10; 4,11; 5,12; 5,13; 5,14; 6,12; 6,13; 6,14; 7,11; 7,14; 8,9
137: 1,7; 1,9; 1,10; 2,8; 2,10; 2,11; 3,8; 3,12; 3,14; 4,9; 4,10; 4,13; 5,11; 5,13; 5,14; 6,12; 6,13; 6,14; 7,11; 7,12; 8,9
138: 1,7; 1,9; 1,10; 2,8; 2,10; 2,11; 3,8; 3,11; 3,13; 4,9; 4,11; 4,12; 5,10; 5,12; 5,14; 6,12; 6,13; 6,14; 7,13; 7,14; 8,9
139: 1,7; 1,9; 1,10; 2,8; 2,10; 2,11; 3,8; 3,11; 3,13; 4,9; 4,12; 4,14; 5,10; 5,11; 5,12; 6,12; 6,13; 6,14; 7,13; 7,14; 8,9
140: 1,7; 1,9; 1,10; 2,8; 2,10; 2,11; 3,8; 3,11; 3,12; 4,9; 4,13; 4,14; 5,10; 5,12; 5,14; 6,11; 6,13; 6,14; 7,12; 7,13; 8,9
141: 1,7; 1,9; 1,10; 2,8; 2,10; 2,11; 3,8; 3,12; 3,13; 4,9; 4,11; 4,12; 5,10; 5,12; 5,14; 6,11; 6,13; 6,14; 7,13; 7,14; 8,9
142: 1,7; 1,9; 1,10; 2,8; 2,10; 2,11; 3,8; 3,12; 3,14; 4,9; 4,11; 4,12; 5,10; 5,13; 5,14; 6,11; 6,12; 6,13; 7,13; 7,14; 8,9
143: 1,7; 1,9; 1,10; 2,8; 2,10; 2,11; 3,8; 3,13; 3,14; 4,9; 4,11; 4,12; 5,10; 5,12; 5,14; 6,11; 6,12; 6,13; 7,13; 7,14; 8,9
144: 1,7; 1,9; 1,10; 2,8; 2,10; 2,11; 3,8; 3,12; 3,13; 4,9; 4,11; 4,12; 5,10; 5,13; 5,14; 6,11; 6,13; 6,14; 7,12; 7,14; 8,9
145: 1,7; 1,9; 1,10; 2,8; 2,10; 2,11; 3,8; 3,13; 3,14; 4,9; 4,11; 4,12; 5,10; 5,12; 5,13; 6,11; 6,13; 6,14; 7,12; 7,14; 8,9
146: 1,7; 1,9; 1,10; 2,8; 2,10; 2,11; 3,8; 3,13; 3,14; 4,9; 4,11; 4,12; 5,10; 5,13; 5,14; 6,11; 6,12; 6,13; 7,12; 7,14; 8,9
147: 1,7; 1,9; 1,10; 2,8; 2,10; 2,11; 3,8; 3,12; 3,13; 4,9; 4,11; 4,12; 5,10; 5,13; 5,14; 6,12; 6,13; 6,14; 7,11; 7,14; 8,9
148: 1,7; 1,9; 1,10; 2,8; 2,10; 2,11; 3,8; 3,13; 3,14; 4,9; 4,11; 4,12; 5,10; 5,12; 5,14; 6,12; 6,13; 6,14; 7,11; 7,13; 8,9
149: 1,7; 1,9; 1,10; 2,8; 2,11; 2,12; 3,8; 3,11; 3,12; 4,9; 4,10; 4,11; 5,10; 5,13; 5,14; 6,12; 6,13; 6,14; 7,13; 7,14; 8,9
150: 1,7; 1,9; 1,10; 2,8; 2,11; 2,12; 3,8; 3,13; 3,14; 4,9; 4,10; 4,11; 5,10; 5,11; 5,13; 6,12; 6,13; 6,14; 7,12; 7,14; 8,9
151: 1,7; 1,9; 1,10; 2,8; 2,11; 2,12; 3,8; 3,12; 3,13; 4,9; 4,10; 4,11; 5,10; 5,12; 5,14; 6,11; 6,13; 6,14; 7,13; 7,14; 8,9
152: 1,7; 1,9; 1,10; 2,8; 2,11; 2,12; 3,8; 3,13; 3,14; 4,9; 4,10; 4,11; 5,10; 5,12; 5,14; 6,11; 6,12; 6,13; 7,13; 7,14; 8,9
153: 1,7; 1,9; 1,10; 2,8; 2,11; 2,12; 3,8; 3,12; 3,13; 4,9; 4,10; 4,14; 5,10; 5,11; 5,12; 6,11; 6,13; 6,14; 7,13; 7,14; 8,9
154: 1,7; 1,9; 1,10; 2,8; 2,12; 2,14; 3,8; 3,13; 3,14; 4,9; 4,10; 4,11; 5,10; 5,11; 5,12; 6,11; 6,12; 6,13; 7,13; 7,14; 8,9
155: 1,7; 1,9; 1,14; 2,8; 2,10; 2,11; 3,8; 3,13; 3,14; 4,9; 4,10; 4,11; 5,10; 5,12; 5,13; 6,12; 6,13; 6,14; 7,11; 7,12; 8,9
156: 1,7; 1,9; 1,10; 2,8; 2,11; 2,12; 3,8; 3,13; 3,14; 4,9; 4,11; 4,13; 5,10; 5,11; 5,12; 6,10; 6,13; 6,14; 7,12; 7,14; 8,9
157: 1,7; 1,9; 1,10; 2,8; 2,10; 2,11; 3,8; 3,11; 3,13; 4,9; 4,11; 4,12; 5,12; 5,13; 5,14; 6,12; 6,13; 6,14; 7,10; 7,14; 8,9
158: 1,7; 1,9; 1,10; 2,8; 2,10; 2,11; 3,8; 3,11; 3,12; 4,9; 4,12; 4,13; 5,11; 5,13; 5,14; 6,12; 6,13; 6,14; 7,10; 7,14; 8,9
159: 1,7; 1,9; 1,10; 2,8; 2,10; 2,11; 3,8; 3,11; 3,12; 4,9; 4,13; 4,14; 5,11; 5,12; 5,13; 6,12; 6,13; 6,14; 7,10; 7,14; 8,9
160: 1,7; 1,9; 1,10; 2,8; 2,10; 2,11; 3,8; 3,12; 3,13; 4,9; 4,11; 4,12; 5,11; 5,13; 5,14; 6,12; 6,13; 6,14; 7,10; 7,14; 8,9
161: 1,7; 1,9; 1,10; 2,8; 2,10; 2,11; 3,8; 3,13; 3,14; 4,9; 4,11; 4,12; 5,11; 5,12; 5,13; 6,12; 6,13; 6,14; 7,10; 7,14; 8,9
162: 1,7; 1,9; 1,10; 2,8; 2,10; 2,11; 3,8; 3,13; 3,14; 4,9; 4,12; 4,14; 5,11; 5,12; 5,13; 6,11; 6,13; 6,14; 7,10; 7,12; 8,9
163: 1,7; 1,9; 1,10; 2,8; 2,11; 2,12; 3,8; 3,13; 3,14; 4,9; 4,12; 4,13; 5,10; 5,11; 5,12; 6,11; 6,13; 6,14; 7,10; 7,14; 8,9
164: 1,7; 1,9; 1,10; 2,8; 2,11; 2,12; 3,8; 3,12; 3,14; 4,9; 4,13; 4,14; 5,10; 5,12; 5,13; 6,11; 6,13; 6,14; 7,10; 7,11; 8,9
165: 1,7; 1,9; 1,10; 2,8; 2,11; 2,12; 3,8; 3,13; 3,14; 4,9; 4,12; 4,14; 5,10; 5,12; 5,13; 6,11; 6,13; 6,14; 7,10; 7,11; 8,9
166: 1,7; 1,9; 1,10; 2,8; 2,12; 2,13; 3,8; 3,13; 3,14; 4,9; 4,12; 4,14; 5,10; 5,11; 5,12; 6,11; 6,13; 6,14; 7,10; 7,11; 8,9
167: 1,7; 1,10; 1,14; 2,8; 2,9; 2,10; 3,8; 3,10; 3,11; 4,9; 4,11; 4,13; 5,12; 5,13; 5,14; 6,12; 6,13; 6,14; 7,11; 7,12; 8,9
168: 1,7; 1,10; 1,11; 2,8; 2,9; 2,10; 3,8; 3,10; 3,14; 4,9; 4,13; 4,14; 5,11; 5,12; 5,13; 6,12; 6,13; 6,14; 7,11; 7,12; 8,9
169: 1,7; 1,11; 1,12; 2,8; 2,9; 2,10; 3,8; 3,10; 3,11; 4,9; 4,10; 4,11; 5,12; 5,13; 5,14; 6,12; 6,13; 6,14; 7,13; 7,14; 8,9
170: 1,7; 1,11; 1,12; 2,8; 2,9; 2,10; 3,8; 3,10; 3,11; 4,9; 4,10; 4,12; 5,11; 5,13; 5,14; 6,12; 6,13; 6,14; 7,13; 7,14; 8,9
171: 1,7; 1,11; 1,12; 2,8; 2,9; 2,10; 3,8; 3,10; 3,11; 4,9; 4,10; 4,13; 5,11; 5,12; 5,14; 6,12; 6,13; 6,14; 7,13; 7,14; 8,9
172: 1,7; 1,11; 1,12; 2,8; 2,9; 2,10; 3,8; 3,10; 3,11; 4,9; 4,10; 4,13; 5,11; 5,13; 5,14; 6,12; 6,13; 6,14; 7,12; 7,14; 8,9
173: 1,7; 1,12; 1,14; 2,8; 2,9; 2,10; 3,8; 3,10; 3,11; 4,9; 4,10; 4,11; 5,11; 5,12; 5,13; 6,12; 6,13; 6,14; 7,13; 7,14; 8,9
174: 1,7; 1,11; 1,12; 2,8; 2,9; 2,10; 3,8; 3,10; 3,11; 4,9; 4,10; 4,13; 5,12; 5,13; 5,14; 6,12; 6,13; 6,14; 7,11; 7,14; 8,9
175: 1,7; 1,10; 1,14; 2,8; 2,9; 2,10; 3,8; 3,11; 3,13; 4,9; 4,12; 4,14; 5,10; 5,11; 5,12; 6,11; 6,12; 6,13; 7,13; 7,14; 8,9
176: 1,7; 1,11; 1,12; 2,8; 2,9; 2,10; 3,8; 3,10; 3,11; 4,9; 4,11; 4,14; 5,10; 5,12; 5,13; 6,12; 6,13; 6,14; 7,13; 7,14; 8,9
177: 1,7; 1,11; 1,14; 2,8; 2,9; 2,10; 3,8; 3,10; 3,11; 4,9; 4,12; 4,13; 5,10; 5,11; 5,12; 6,12; 6,13; 6,14; 7,13; 7,14; 8,9
178: 1,7; 1,12; 1,14; 2,8; 2,9; 2,10; 3,8; 3,10; 3,11; 4,9; 4,11; 4,12; 5,10; 5,12; 5,13; 6,11; 6,13; 6,14; 7,13; 7,14; 8,9
179: 1,7; 1,12; 1,14; 2,8; 2,9; 2,10; 3,8; 3,10; 3,11; 4,9; 4,12; 4,13; 5,10; 5,11; 5,12; 6,11; 6,13; 6,14; 7,13; 7,14; 8,9
180: 1,7; 1,12; 1,14; 2,8; 2,9; 2,10; 3,8; 3,10; 3,11; 4,9; 4,12; 4,13; 5,10; 5,11; 5,14; 6,11; 6,12; 6,13; 7,13; 7,14; 8,9
181: 1,7; 1,12; 1,14; 2,8; 2,9; 2,10; 3,8; 3,10; 3,13; 4,9; 4,11; 4,12; 5,10; 5,11; 5,12; 6,11; 6,13; 6,14; 7,13; 7,14; 8,9
182: 1,7; 1,11; 1,12; 2,8; 2,9; 2,10; 3,8; 3,10; 3,11; 4,9; 4,13; 4,14; 5,10; 5,12; 5,13; 6,12; 6,13; 6,14; 7,11; 7,14; 8,9
183: 1,7; 1,11; 1,12; 2,8; 2,9; 2,14; 3,8; 3,10; 3,11; 4,9; 4,10; 4,11; 5,10; 5,12; 5,13; 6,12; 6,13; 6,14; 7,13; 7,14; 8,9
184: 1,7; 1,11; 1,13; 2,8; 2,9; 2,10; 3,8; 3,13; 3,14; 4,9; 4,13; 4,14; 5,10; 5,11; 5,12; 6,10; 6,11; 6,12; 7,12; 7,14; 8,9
185: 1,7; 1,12; 1,13; 2,8; 2,9; 2,10; 3,8; 3,11; 3,14; 4,9; 4,13; 4,14; 5,10; 5,11; 5,12; 6,10; 6,11; 6,12; 7,13; 7,14; 8,9
186: 1,7; 1,11; 1,14; 2,8; 2,9; 2,14; 3,8; 3,10; 3,11; 4,9; 4,12; 4,13; 5,10; 5,11; 5,12; 6,10; 6,12; 6,13; 7,13; 7,14; 8,9
187: 1,7; 1,10; 1,11; 2,8; 2,9; 2,10; 3,8; 3,11; 3,12; 4,9; 4,11; 4,13; 5,12; 5,13; 5,14; 6,12; 6,13; 6,14; 7,10; 7,14; 8,9
188: 1,7; 1,10; 1,11; 2,8; 2,9; 2,10; 3,8; 3,12; 3,14; 4,9; 4,13; 4,14; 5,11; 5,12; 5,13; 6,11; 6,13; 6,14; 7,10; 7,12; 8,9
189: 1,7; 1,10; 1,11; 2,8; 2,9; 2,10; 3,8; 3,13; 3,14; 4,9; 4,13; 4,14; 5,11; 5,12; 5,13; 6,11; 6,12; 6,14; 7,10; 7,12; 8,9
190: 1,7; 1,10; 1,11; 2,8; 2,9; 2,10; 3,8; 3,12; 3,14; 4,9; 4,13; 4,14; 5,11; 5,12; 5,13; 6,12; 6,13; 6,14; 7,10; 7,11; 8,9
191: 1,7; 1,10; 1,12; 2,8; 2,10; 2,11; 3,8; 3,12; 3,14; 4,9; 4,10; 4,11; 5,9; 5,13; 5,14; 6,12; 6,13; 6,14; 7,11; 7,13; 8,9
192: 1,7; 1,11; 1,12; 2,8; 2,10; 2,11; 3,8; 3,10; 3,13; 4,9; 4,10; 4,11; 5,9; 5,12; 5,14; 6,12; 6,13; 6,14; 7,13; 7,14; 8,9
193: 1,7; 1,11; 1,12; 2,8; 2,10; 2,11; 3,8; 3,10; 3,13; 4,9; 4,10; 4,11; 5,9; 5,13; 5,14; 6,12; 6,13; 6,14; 7,12; 7,14; 8,9
194: 1,7; 1,11; 1,14; 2,8; 2,10; 2,11; 3,8; 3,10; 3,13; 4,9; 4,11; 4,12; 5,9; 5,12; 5,13; 6,10; 6,12; 6,14; 7,13; 7,14; 8,9
195: 1,7; 1,11; 1,14; 2,8; 2,10; 2,11; 3,8; 3,11; 3,12; 4,9; 4,10; 4,13; 5,9; 5,12; 5,13; 6,10; 6,12; 6,14; 7,13; 7,14; 8,9
196: 1,7; 1,11; 1,12; 2,8; 2,10; 2,11; 3,8; 3,12; 3,14; 4,9; 4,10; 4,11; 5,9; 5,13; 5,14; 6,10; 6,13; 6,14; 7,12; 7,13; 8,9
197: 1,7; 1,11; 1,12; 2,8; 2,10; 2,11; 3,8; 3,13; 3,14; 4,9; 4,10; 4,11; 5,9; 5,13; 5,14; 6,10; 6,12; 6,13; 7,12; 7,14; 8,9
198: 1,7; 1,11; 1,14; 2,8; 2,10; 2,13; 3,8; 3,11; 3,12; 4,9; 4,10; 4,11; 5,9; 5,12; 5,13; 6,10; 6,12; 6,14; 7,13; 7,14; 8,9
199: 1,7; 1,9; 1,10; 2,8; 2,10; 2,11; 3,8; 3,11; 3,12; 4,10; 4,11; 4,13; 5,12; 5,13; 5,14; 6,12; 6,13; 6,14; 7,9; 7,14; 8,9
200: 1,7; 1,9; 1,10; 2,8; 2,10; 2,11; 3,8; 3,11; 3,12; 4,10; 4,12; 4,14; 5,11; 5,13; 5,14; 6,12; 6,13; 6,14; 7,9; 7,13; 8,9
201: 1,7; 1,9; 1,10; 2,8; 2,10; 2,11; 3,8; 3,11; 3,14; 4,10; 4,12; 4,13; 5,11; 5,13; 5,14; 6,12; 6,13; 6,14; 7,9; 7,12; 8,9
202: 1,7; 1,9; 1,10; 2,8; 2,10; 2,11; 3,8; 3,12; 3,13; 4,10; 4,12; 4,14; 5,11; 5,13; 5,14; 6,11; 6,13; 6,14; 7,9; 7,12; 8,9
203: 1,7; 1,9; 1,10; 2,8; 2,10; 2,11; 3,8; 3,12; 3,13; 4,10; 4,13; 4,14; 5,11; 5,12; 5,14; 6,11; 6,13; 6,14; 7,9; 7,12; 8,9
204: 1,7; 1,9; 1,10; 2,8; 2,10; 2,11; 3,8; 3,12; 3,13; 4,10; 4,12; 4,14; 5,11; 5,13; 5,14; 6,12; 6,13; 6,14; 7,9; 7,11; 8,9
205: 1,7; 1,8; 1,10; 2,7; 2,12; 2,13; 3,8; 3,10; 3,11; 4,9; 4,11; 4,12; 5,9; 5,13; 5,14; 6,12; 6,13; 6,14; 7,10; 8,11; 9,14
206: 1,7; 1,8; 1,11; 2,7; 2,13; 2,14; 3,8; 3,10; 3,11; 4,9; 4,11; 4,12; 5,9; 5,12; 5,13; 6,10; 6,13; 6,14; 7,10; 8,12; 9,14
207: 1,7; 1,8; 1,14; 2,7; 2,12; 2,13; 3,8; 3,13; 3,14; 4,9; 4,10; 4,11; 5,9; 5,11; 5,12; 6,10; 6,11; 6,12; 7,13; 8,14; 9,10
208: 1,7; 1,10; 1,11; 2,7; 2,10; 2,11; 3,8; 3,10; 3,12; 4,8; 4,11; 4,12; 5,9; 5,12; 5,13; 6,9; 6,13; 6,14; 7,13; 8,14; 9,14
209: 1,7; 1,10; 1,11; 2,7; 2,10; 2,11; 3,8; 3,10; 3,12; 4,8; 4,11; 4,12; 5,9; 5,12; 5,13; 6,9; 6,13; 6,14; 7,14; 8,13; 9,14
210: 1,7; 1,10; 1,11; 2,7; 2,10; 2,12; 3,8; 3,10; 3,11; 4,8; 4,11; 4,12; 5,9; 5,12; 5,13; 6,9; 6,13; 6,14; 7,13; 8,14; 9,14
211: 1,7; 1,10; 1,11; 2,7; 2,11; 2,12; 3,8; 3,10; 3,11; 4,8; 4,12; 4,13; 5,9; 5,10; 5,14; 6,9; 6,13; 6,14; 7,12; 8,13; 9,14
212: 1,7; 1,10; 1,11; 2,7; 2,10; 2,11; 3,8; 3,11; 3,12; 4,8; 4,12; 4,14; 5,9; 5,12; 5,13; 6,9; 6,13; 6,14; 7,10; 8,13; 9,14
213: 1,7; 1,10; 1,11; 2,7; 2,10; 2,11; 3,8; 3,11; 3,12; 4,8; 4,12; 4,13; 5,9; 5,13; 5,14; 6,9; 6,13; 6,14; 7,10; 8,12; 9,14
214: 1,7; 1,10; 1,11; 2,7; 2,10; 2,11; 3,8; 3,11; 3,13; 4,8; 4,12; 4,14; 5,9; 5,12; 5,13; 6,9; 6,13; 6,14; 7,10; 8,12; 9,14
215: 1,7; 1,10; 1,11; 2,7; 2,10; 2,12; 3,8; 3,11; 3,12; 4,8; 4,12; 4,13; 5,9; 5,11; 5,14; 6,9; 6,13; 6,14; 7,10; 8,13; 9,14
216: 1,7; 1,10; 1,11; 2,7; 2,11; 2,13; 3,8; 3,10; 3,14; 4,8; 4,11; 4,12; 5,9; 5,12; 5,13; 6,9; 6,13; 6,14; 7,10; 8,12; 9,14
217: 1,7; 1,10; 1,12; 2,7; 2,11; 2,13; 3,8; 3,10; 3,11; 4,8; 4,11; 4,12; 5,9; 5,12; 5,13; 6,9; 6,13; 6,14; 7,10; 8,14; 9,14
218: 1,7; 1,10; 1,14; 2,7; 2,11; 2,12; 3,8; 3,10; 3,11; 4,8; 4,11; 4,12; 5,9; 5,12; 5,13; 6,9; 6,13; 6,14; 7,10; 8,13; 9,14
219: 1,7; 1,10; 1,12; 2,7; 2,11; 2,12; 3,8; 3,10; 3,11; 4,8; 4,12; 4,13; 5,9; 5,11; 5,14; 6,9; 6,13; 6,14; 7,10; 8,13; 9,14
220: 1,7; 1,10; 1,14; 2,7; 2,11; 2,12; 3,8; 3,10; 3,11; 4,8; 4,13; 4,14; 5,9; 5,11; 5,12; 6,9; 6,12; 6,13; 7,10; 8,14; 9,13
221: 1,7; 1,11; 1,12; 2,7; 2,11; 2,13; 3,8; 3,10; 3,11; 4,8; 4,12; 4,14; 5,9; 5,10; 5,12; 6,9; 6,13; 6,14; 7,10; 8,13; 9,14
222: 1,7; 1,11; 1,12; 2,7; 2,11; 2,14; 3,8; 3,10; 3,11; 4,8; 4,13; 4,14; 5,9; 5,10; 5,12; 6,9; 6,12; 6,13; 7,10; 8,14; 9,13
223: 1,6; 1,9; 1,12; 2,7; 2,9; 2,11; 3,8; 3,9; 3,10; 4,11; 4,12; 4,13; 5,12; 5,13; 5,14; 6,10; 6,11; 7,10; 7,14; 8,13; 8,14
224: 1,6; 1,9; 1,12; 2,7; 2,9; 2,11; 3,8; 3,9; 3,10; 4,12; 4,13; 4,14; 5,12; 5,13; 5,14; 6,10; 6,11; 7,10; 7,13; 8,11; 8,14
225: 1,6; 1,9; 1,10; 2,7; 2,9; 2,10; 3,8; 3,10; 3,11; 4,9; 4,11; 4,12; 5,11; 5,13; 5,14; 6,12; 6,13; 7,12; 7,14; 8,13; 8,14
226: 1,6; 1,9; 1,10; 2,7; 2,9; 2,10; 3,8; 3,10; 3,11; 4,9; 4,11; 4,12; 5,11; 5,12; 5,13; 6,13; 6,14; 7,13; 7,14; 8,12; 8,14
227: 1,6; 1,9; 1,10; 2,7; 2,9; 2,10; 3,8; 3,10; 3,11; 4,9; 4,11; 4,12; 5,12; 5,13; 5,14; 6,11; 6,14; 7,12; 7,13; 8,13; 8,14
228: 1,6; 1,9; 1,10; 2,7; 2,9; 2,10; 3,8; 3,10; 3,11; 4,9; 4,12; 4,13; 5,11; 5,13; 5,14; 6,11; 6,12; 7,12; 7,14; 8,13; 8,14
229: 1,6; 1,9; 1,10; 2,7; 2,9; 2,10; 3,8; 3,10; 3,11; 4,9; 4,12; 4,13; 5,12; 5,13; 5,14; 6,11; 6,12; 7,11; 7,14; 8,13; 8,14
230: 1,6; 1,9; 1,10; 2,7; 2,9; 2,10; 3,8; 3,10; 3,11; 4,9; 4,11; 4,12; 5,12; 5,13; 5,14; 6,12; 6,13; 7,13; 7,14; 8,11; 8,14
231: 1,6; 1,9; 1,10; 2,7; 2,9; 2,10; 3,8; 3,10; 3,11; 4,9; 4,13; 4,14; 5,12; 5,13; 5,14; 6,11; 6,12; 7,13; 7,14; 8,11; 8,12
232: 1,6; 1,9; 1,10; 2,7; 2,9; 2,10; 3,8; 3,10; 3,11; 4,9; 4,13; 4,14; 5,12; 5,13; 5,14; 6,11; 6,13; 7,12; 7,14; 8,11; 8,12
233: 1,6; 1,9; 1,10; 2,7; 2,9; 2,10; 3,8; 3,10; 3,13; 4,9; 4,11; 4,12; 5,12; 5,13; 5,14; 6,11; 6,14; 7,13; 7,14; 8,11; 8,12
234: 1,6; 1,9; 1,10; 2,7; 2,9; 2,12; 3,8; 3,10; 3,11; 4,9; 4,10; 4,11; 5,12; 5,13; 5,14; 6,12; 6,13; 7,11; 7,14; 8,13; 8,14
235: 1,6; 1,9; 1,10; 2,7; 2,9; 2,12; 3,8; 3,10; 3,14; 4,9; 4,10; 4,11; 5,11; 5,13; 5,14; 6,13; 6,14; 7,11; 7,12; 8,12; 8,13
236: 1,6; 1,9; 1,10; 2,7; 2,9; 2,13; 3,8; 3,10; 3,11; 4,9; 4,10; 4,12; 5,12; 5,13; 5,14; 6,11; 6,14; 7,11; 7,12; 8,13; 8,14
237: 1,6; 1,9; 1,10; 2,7; 2,9; 2,10; 3,8; 3,11; 3,13; 4,9; 4,11; 4,12; 5,10; 5,11; 5,12; 6,13; 6,14; 7,13; 7,14; 8,12; 8,14
238: 1,6; 1,9; 1,10; 2,7; 2,9; 2,10; 3,8; 3,11; 3,12; 4,9; 4,11; 4,13; 5,10; 5,12; 5,14; 6,13; 6,14; 7,13; 7,14; 8,11; 8,12
239: 1,6; 1,9; 1,10; 2,7; 2,9; 2,10; 3,8; 3,11; 3,12; 4,9; 4,11; 4,13; 5,10; 5,13; 5,14; 6,12; 6,14; 7,13; 7,14; 8,11; 8,12
240: 1,6; 1,9; 1,10; 2,7; 2,9; 2,12; 3,8; 3,10; 3,11; 4,9; 4,13; 4,14; 5,10; 5,11; 5,14; 6,12; 6,13; 7,11; 7,12; 8,13; 8,14
241: 1,6; 1,9; 1,10; 2,7; 2,9; 2,12; 3,8; 3,10; 3,11; 4,9; 4,13; 4,14; 5,10; 5,12; 5,13; 6,11; 6,14; 7,11; 7,12; 8,13; 8,14
242: 1,6; 1,9; 1,10; 2,7; 2,9; 2,12; 3,8; 3,10; 3,11; 4,9; 4,13; 4,14; 5,10; 5,12; 5,13; 6,11; 6,14; 7,11; 7,13; 8,12; 8,14
243: 1,6; 1,9; 1,10; 2,7; 2,9; 2,12; 3,8; 3,10; 3,11; 4,9; 4,13; 4,14; 5,10; 5,13; 5,14; 6,11; 6,12; 7,11; 7,13; 8,12; 8,14
244: 1,6; 1,9; 1,10; 2,7; 2,9; 2,12; 3,8; 3,10; 3,11; 4,9; 4,13; 4,14; 5,10; 5,13; 5,14; 6,11; 6,14; 7,11; 7,12; 8,12; 8,13
245: 1,6; 1,9; 1,10; 2,7; 2,9; 2,11; 3,8; 3,10; 3,12; 4,9; 4,12; 4,14; 5,10; 5,13; 5,14; 6,13; 6,14; 7,11; 7,13; 8,11; 8,12
246: 1,6; 1,9; 1,10; 2,7; 2,9; 2,11; 3,8; 3,10; 3,12; 4,9; 4,13; 4,14; 5,10; 5,13; 5,14; 6,12; 6,13; 7,11; 7,14; 8,11; 8,12
247: 1,6; 1,9; 1,11; 2,7; 2,9; 2,10; 3,8; 3,10; 3,11; 4,9; 4,12; 4,13; 5,11; 5,12; 5,14; 6,10; 6,12; 7,13; 7,14; 8,13; 8,14
248: 1,6; 1,9; 1,11; 2,7; 2,9; 2,10; 3,8; 3,10; 3,11; 4,9; 4,12; 4,13; 5,11; 5,13; 5,14; 6,10; 6,12; 7,12; 7,14; 8,13; 8,14
249: 1,6; 1,9; 1,11; 2,7; 2,9; 2,10; 3,8; 3,10; 3,12; 4,9; 4,13; 4,14; 5,12; 5,13; 5,14; 6,10; 6,11; 7,12; 7,14; 8,11; 8,13
250: 1,6; 1,9; 1,11; 2,7; 2,9; 2,10; 3,8; 3,11; 3,12; 4,9; 4,10; 4,14; 5,11; 5,13; 5,14; 6,10; 6,12; 7,13; 7,14; 8,12; 8,13
251: 1,6; 1,9; 1,11; 2,7; 2,9; 2,10; 3,8; 3,11; 3,12; 4,9; 4,10; 4,13; 5,12; 5,13; 5,14; 6,10; 6,11; 7,12; 7,14; 8,13; 8,14
252: 1,6; 1,9; 1,11; 2,7; 2,9; 2,10; 3,8; 3,11; 3,12; 4,9; 4,11; 4,13; 5,10; 5,12; 5,14; 6,10; 6,12; 7,13; 7,14; 8,13; 8,14
253: 1,6; 1,9; 1,11; 2,7; 2,9; 2,10; 3,8; 3,11; 3,12; 4,9; 4,11; 4,13; 5,10; 5,13; 5,14; 6,10; 6,12; 7,12; 7,14; 8,13; 8,14
254: 1,6; 1,9; 1,11; 2,7; 2,9; 2,10; 3,8; 3,11; 3,12; 4,9; 4,11; 4,13; 5,10; 5,13; 5,14; 6,10; 6,12; 7,13; 7,14; 8,12; 8,14
255: 1,6; 1,9; 1,11; 2,7; 2,9; 2,10; 3,8; 3,11; 3,14; 4,9; 4,12; 4,14; 5,10; 5,11; 5,12; 6,10; 6,13; 7,12; 7,13; 8,13; 8,14
256: 1,6; 1,9; 1,11; 2,7; 2,9; 2,10; 3,8; 3,11; 3,12; 4,9; 4,13; 4,14; 5,10; 5,11; 5,14; 6,10; 6,12; 7,12; 7,13; 8,13; 8,14
257: 1,6; 1,9; 1,11; 2,7; 2,9; 2,10; 3,8; 3,11; 3,12; 4,9; 4,13; 4,14; 5,10; 5,11; 5,14; 6,10; 6,12; 7,13; 7,14; 8,12; 8,13
258: 1,6; 1,9; 1,11; 2,7; 2,9; 2,10; 3,8; 3,11; 3,12; 4,9; 4,12; 4,13; 5,10; 5,12; 5,14; 6,10; 6,11; 7,13; 7,14; 8,13; 8,14
259: 1,6; 1,9; 1,11; 2,7; 2,9; 2,10; 3,8; 3,11; 3,12; 4,9; 4,12; 4,13; 5,10; 5,13; 5,14; 6,10; 6,11; 7,12; 7,14; 8,13; 8,14
260: 1,6; 1,9; 1,11; 2,7; 2,9; 2,10; 3,8; 3,11; 3,12; 4,9; 4,13; 4,14; 5,10; 5,13; 5,14; 6,10; 6,11; 7,12; 7,14; 8,12; 8,13
